hour,id,score,comments,best_rank
0,48421858,862,148,
0,48427421,173,260,
0,48427468,189,22,
0,48428959,126,30,
0,48430860,209,271,
0,48431213,159,36,
0,48433351,141,58,
0,48433777,140,14,
0,48434240,101,30,
0,48437743,199,36,
0,48442880,496,162,
0,48442932,188,114,
0,48443644,206,45,
0,48444228,686,463,
0,48445554,1178,213,
0,48446428,691,551,
0,48446532,133,70,
0,48446673,191,174,
0,48447598,331,128,
0,48448313,263,239,
0,48450142,737,565,
0,48451966,215,40,
0,48452001,330,119,
0,48453275,454,384,
0,48455145,143,64,
0,48455928,234,234,
0,48457830,561,195,
0,48459001,191,230,
0,48459294,953,160,
0,48459678,139,83,
0,48459837,216,56,
0,48460762,65,56,
0,48461226,263,269,
0,48461635,141,53,
0,48462070,374,157,
0,48462759,175,36,
0,48462928,112,31,
0,48463808,2624,2154,
0,48464258,607,304,
0,48464484,159,133,
0,48465634,43,14,
0,48465675,843,309,
0,48465890,129,85,
0,48466488,118,30,
0,48467437,184,36,
0,48467697,92,44,
0,48467896,1035,500,
0,48468352,35,6,
0,48468370,393,219,
0,48468852,274,111,
0,48469658,1266,436,
0,48470152,262,248,
0,48470578,97,61,
0,48470581,210,125,
0,48470748,116,24,
0,48471638,987,290,
0,48472877,549,351,
0,48474274,406,117,
0,48474982,64,7,
0,48476202,74,17,
0,48476466,547,261,
0,48476539,61,11,
0,48477135,804,577,
0,48477208,111,66,
0,48477400,249,115,
0,48478148,157,44,
0,48478469,252,81,
0,48478969,588,524,
0,48479008,200,149,
0,48479314,251,337,
0,48479652,69,33,
0,48479957,173,87,
0,48480978,957,206,
0,48481385,33,14,
0,48481400,208,49,
0,48481546,66,40,
0,48481857,308,337,
0,48482293,116,143,
0,48482951,41,17,
0,48483841,42,15,
0,48484496,281,129,
0,48484584,551,244,
0,48484711,71,61,
0,48485277,29,0,
0,48485527,188,109,
0,48486486,135,142,
0,48487029,718,317,
0,48487229,144,73,
0,48487829,101,29,
0,48487897,176,82,
0,48488901,105,97,
0,48489163,111,51,
0,48489229,511,443,
0,48489309,64,120,
0,48489402,430,296,
0,48489636,79,16,
0,48489934,133,37,
0,48490024,1473,361,
0,48490578,57,10,
0,48490649,103,33,
0,48490826,554,316,
0,48490927,159,63,
0,48491048,256,86,
0,48491830,499,157,
0,48491968,35,5,
0,48492210,407,245,
0,48492215,322,123,
0,48492306,503,251,
0,48492533,316,213,
0,48492822,195,79,
0,48493512,93,25,
0,48493564,168,33,
0,48494135,30,8,
0,48494270,40,11,
0,48494959,4,1,
0,48495197,79,11,
0,48495928,458,238,
0,48496250,95,28,
0,48496290,277,8,
0,48496483,110,82,
0,48496539,525,276,
0,48497067,75,2,25
0,48497195,274,118,
0,48497576,161,99,
0,48497609,1741,503,
0,48498385,787,263,
0,48498421,178,91,
0,48498573,771,657,
0,48498705,26,7,
0,48498981,36,3,
0,48499348,69,48,
0,48499993,66,25,
0,48500012,1460,533,
0,48500251,24,13,
0,48501044,9,1,
0,48502347,455,240,
0,48503009,94,76,
0,48503014,137,13,
0,48503219,83,13,
0,48503509,96,4,
0,48503675,19,8,
0,48504063,258,96,
0,48504543,188,176,
0,48504697,332,233,
0,48504912,219,135,
0,48504929,112,33,
0,48505231,995,219,
0,48505364,67,20,
0,48505435,62,44,
0,48505452,135,68,
0,48505910,16,4,
0,48506023,29,24,
0,48506209,168,79,
0,48506286,79,13,
0,48506545,57,25,
0,48506616,108,108,
0,48506659,325,110,
0,48506980,116,108,
0,48507020,501,124,
0,48507039,273,81,
0,48507128,50,10,
0,48507278,476,381,
0,48507499,86,17,
0,48508021,66,57,
0,48508069,22,4,
0,48508550,45,53,
0,48508726,240,134,
0,48509182,425,113,
0,48510010,711,217,
0,48510046,287,198,
0,48510341,318,111,
0,48510375,24,2,
0,48511072,3147,2308,
0,48511908,1593,479,
0,48513536,492,485,
0,48513728,185,132,
0,48513806,509,330,
0,48514560,785,523,
0,48515336,323,171,
0,48515385,171,64,
0,48515454,290,107,
0,48516251,861,280,
0,48516379,319,214,
0,48516504,279,173,
0,48516510,73,24,
0,48516573,56,4,
0,48516710,282,81,
0,48516964,55,19,
0,48517199,441,162,
0,48517377,894,601,
0,48517412,106,228,
0,48517675,11,0,
0,48518684,765,487,
0,48518969,350,291,
0,48519011,138,28,
0,48519092,798,594,
0,48519102,51,5,
0,48519198,18,2,
0,48519552,227,72,
0,48519723,101,56,29
0,48520080,116,33,
0,48520181,29,12,
0,48520596,107,61,
0,48520807,393,196,
0,48521236,202,83,
0,48521414,28,28,
0,48521709,76,43,
0,48521925,116,41,
0,48522037,11,0,20
0,48522233,10,1,
0,48522310,37,3,
0,48522316,169,23,
0,48522486,289,80,
0,48523054,43,4,
0,48523080,408,96,
0,48523126,169,59,
0,48523550,31,6,
0,48523615,62,6,
0,48523664,31,2,
0,48523705,68,46,
0,48523752,93,90,
0,48523768,17,1,
0,48523992,364,74,
0,48524084,92,38,
0,48524135,225,83,
0,48524293,202,58,
0,48524434,83,29,
0,48524620,275,194,
0,48525081,11,0,
0,48525340,30,2,
0,48525762,20,1,
0,48526256,16,4,14
0,48526360,727,1896,
0,48526472,57,21,
0,48526633,363,120,
0,48526661,242,133,
0,48526793,102,27,
0,48527145,209,62,
0,48527273,11,11,
0,48527297,153,33,
0,48527360,129,19,
0,48527634,142,44,
0,48527658,238,410,
0,48527700,507,543,
0,48527820,138,61,
0,48527946,89,13,
0,48528029,433,113,
0,48528371,401,231,
0,48528587,143,50,
0,48528729,321,124,
0,48528779,303,1096,
0,48529645,62,3,
0,48529990,689,139,
0,48530382,135,33,
0,48530841,148,56,
0,48531312,12,1,
0,48531449,101,15,
0,48532116,81,34,
0,48532178,158,143,
0,48532722,81,16,
0,48533098,9,5,
0,48533101,559,431,
0,48533135,15,1,
0,48533848,895,305,
0,48534628,142,56,
0,48535215,87,51,
0,48535821,15,6,
0,48535886,353,134,
0,48536660,30,1,11
0,48536776,479,222,
0,48537165,779,313,
0,48537512,211,150,
0,48537641,213,84,
0,48537763,6,0,
0,48538229,738,501,
0,48538483,7,1,
0,48538833,150,64,
0,48539078,211,190,
0,48539694,14,0,
0,48540126,323,239,
0,48540159,7,0,
0,48540499,353,418,
0,48540592,25,9,
0,48540779,5,1,
0,48540844,526,730,
0,48540854,597,233,
0,48540936,13,4,
0,48540945,147,48,
0,48541014,137,286,
0,48541062,4,0,
0,48542100,1236,528,
0,48542121,13,10,
0,48542132,347,138,
0,48542433,356,56,
0,48542480,1349,422,
0,48542784,31,3,
0,48542799,6,0,
0,48542970,31,3,
0,48543245,90,35,
0,48543269,132,58,
0,48543365,11,4,
0,48543392,140,225,
0,48543434,6,0,
0,48543475,982,182,
0,48543728,8,1,
0,48543848,40,1,
0,48543908,57,63,
0,48544396,326,89,
0,48544413,33,13,
0,48544451,169,24,
