hour,id,score,comments,best_rank
0,47977990,375,131,
0,47978370,474,123,
0,47978414,35,3,
0,47978834,191,96,
0,47978892,129,28,
0,47979190,111,10,
0,47979583,599,481,
0,47979839,240,190,
0,47980279,176,525,
0,47981227,66,53,
0,47981669,133,66,
0,47981727,25,6,
0,47981933,51,29,
0,47981979,127,40,
0,47981995,129,75,
0,47982464,14,0,
0,47982527,12,2,
0,47982708,98,42,
0,47982763,38,17,
0,47982967,54,42,
0,47983176,112,52,
0,47983226,473,239,
0,47983333,219,18,
0,47983352,772,299,
0,47983467,141,48,
0,47983485,36,35,
0,47984291,12,3,
0,47984522,215,96,
0,47984589,38,8,
0,47984614,55,20,
0,47984675,60,25,
0,47984734,44,17,
0,47984852,277,101,
0,47985077,70,18,
0,47985210,71,50,
0,47985589,71,64,
0,47985622,85,48,
0,47985750,229,92,
0,47985901,112,2,
0,47985932,59,38,
0,47985958,82,6,
0,47986136,117,45,
0,47986331,129,84,
0,47986798,60,22,
0,47987006,276,145,
0,47987079,23,2,
0,47987256,332,178,
0,47987304,112,75,
0,47987333,144,144,
0,47987463,21,8,
0,47987738,14,3,
0,47987931,98,27,
0,47988130,29,6,
0,47988261,252,150,
0,47988268,126,201,
0,47988439,72,10,
0,47988441,73,33,
0,47988501,102,56,
0,47988504,616,188,
0,47988592,542,167,
0,47988742,324,355,
0,47988776,523,180,
0,47988781,107,54,
0,47989154,116,149,
0,47989164,25,4,
0,47989372,69,29,
0,47989594,42,8,
0,47989824,13,0,
0,47989883,1507,847,
0,47990019,21,1,
0,47990284,295,165,
0,47990318,504,149,
0,47990491,107,6,
0,47990528,38,3,
0,47990606,451,119,
0,47990675,178,121,
0,47990695,10,7,
0,47990708,162,87,
0,47990789,145,26,
0,47991018,83,4,
0,47991350,286,143,
0,47991645,25,4,
0,47991802,431,227,
0,47991981,503,473,
0,47992338,188,148,
0,47992349,237,246,
0,47992446,109,64,
0,47992493,5,0,
0,47992772,192,86,
0,47992802,83,6,
0,47992859,107,139,
0,47993181,61,26,
0,47993235,376,218,
0,47993240,133,32,
0,47993585,95,46,
0,47994012,285,295,
0,47994946,71,15,
0,47994951,29,7,
0,47995037,182,46,
0,47995649,82,27,
0,47995757,145,114,
0,47996055,50,4,
0,47996331,21,6,
0,47996395,30,0,
0,47996568,12,1,
0,47996668,73,61,28
0,47996740,67,34,
0,47996975,10,11,
0,47997056,125,43,
0,47997059,75,30,
0,47997138,119,58,
0,47997339,72,39,
0,47997418,852,507,
0,47997486,203,212,
0,47997777,26,12,
0,47997915,119,15,
0,47997947,454,262,
0,47998158,92,18,
0,47998225,227,177,
0,47998449,210,24,
0,47998570,22,10,
0,47998638,201,83,
0,47998664,67,19,
0,47998790,312,144,
0,47998897,36,11,
0,47998946,321,99,
0,47999006,195,66,
0,47999391,58,10,
0,47999460,134,66,
0,47999520,165,154,
0,47999636,477,158,
0,47999656,118,78,
0,47999698,38,15,
0,47999754,44,23,
0,47999760,39,3,
0,47999776,43,5,
0,47999890,5,0,
0,48000028,419,419,
0,48000152,567,553,
0,48000269,8,1,
0,48000334,45,34,
0,48000433,34,6,
0,48000507,113,20,
0,48000811,46,15,
0,48001020,10,1,
0,48002089,135,69,
0,48002117,13,0,
0,48002136,672,280,
0,48002442,446,368,
0,48002607,225,133,
0,48002777,598,573,
0,48002890,53,11,
0,48002938,294,130,
0,48003346,30,2,
0,48003549,88,17,
0,48004380,169,80,
0,48004734,89,67,
0,48004992,29,17,
0,48005432,445,56,
0,48005899,5,2,
0,48005951,15,0,
0,48006123,113,110,
0,48006402,706,689,
0,48006403,15,5,
0,48006445,632,301,
0,48006615,10,2,
0,48006967,493,325,7
0,48007438,1510,748,
0,48007503,100,99,
0,48007688,16,0,
0,48007713,31,7,
0,48007793,40,0,
0,48007880,67,55,
0,48008074,158,152,
0,48008083,304,104,
0,48008104,87,70,
0,48008685,17,7,
0,48008999,3,0,
0,48009020,314,225,
0,48009172,316,109,
0,48009441,137,50,
0,48009747,193,98,
0,48009840,197,173,
0,48009983,339,371,
0,48010180,9,0,
0,48010208,121,96,
0,48010266,110,154,
0,48010301,426,262,
0,48010578,18,2,
0,48010597,48,13,
0,48010774,118,113,
0,48011077,123,29,
0,48011184,518,344,
0,48011440,75,10,
0,48011603,305,180,
0,48011689,517,166,
0,48011781,117,19,
0,48011895,54,0,
0,48011904,191,178,
0,48011980,168,64,
0,48012003,270,213,
0,48012022,383,167,
0,48012162,221,101,
0,48012163,4,0,
0,48012477,124,24,
0,48012571,13,7,
0,48012681,44,44,
0,48012735,634,228,
0,48013164,5,1,
0,48013234,53,14,
0,48013423,127,18,
0,48013507,10,0,
0,48013704,11,5,
0,48013706,59,11,
0,48013768,18,8,
0,48013807,4,0,
0,48013919,501,144,
0,48013971,16,14,
0,48013992,19,7,
0,48014196,29,0,
0,48014197,61,9,
0,48014325,207,105,
0,48014868,97,15,
0,48015218,172,215,
0,48015226,52,12,
0,48015397,374,208,
0,48015443,44,4,
0,48015655,24,8,
0,48015659,17,8,
0,48015681,9,1,
0,48016016,13,6,
0,48016277,11,1,
0,48016411,40,9,
0,48016525,15,10,
0,48016534,377,68,
0,48016648,10,2,
0,48016821,5,1,30
0,48016880,708,534,
0,48017014,33,0,
0,48017118,12,1,
0,48017190,30,10,
0,48017251,122,108,
0,48017298,220,142,
0,48017366,12,3,
0,48017399,86,5,
0,48017623,14,0,
0,48017641,121,13,
0,48017668,17,17,
0,48017711,30,9,
0,48017813,201,120,
0,48017897,14,1,
0,48017907,223,44,
0,48017948,465,50,
0,48018034,95,14,
0,48018066,327,264,
0,48018080,245,182,
0,48018628,9,0,
0,48018655,15,1,
0,48018682,19,10,
0,48018715,5,3,
0,48018733,11,2,
0,48018965,27,0,
0,48019025,258,232,
0,48019163,439,253,
0,48019165,42,16,
0,48019173,21,19,
0,48019176,4,0,
0,48019219,1649,1092,
0,48019309,5,1,
0,48019339,12,0,
0,48019414,3,0,
0,48019437,5,2,
0,48019442,36,5,
0,48019574,13,2,
0,48019805,19,0,
0,48020063,376,264,
0,48020070,7,1,
0,48020854,5,0,
0,48021368,470,752,
0,48021420,74,43,
0,48021431,23,3,
0,48021513,8,0,
0,48021561,418,315,
0,48021806,24,3,
0,48021901,41,9,11
0,48021968,252,89,
0,48022291,42,5,
0,48022560,18,2,
0,48022596,50,19,
0,48022742,537,297,
0,48022900,145,84,
0,48022992,311,277,
0,48023079,63,25,
0,48023346,23,8,
0,48023473,156,178,
0,48023496,139,40,
0,48023533,254,187,
0,48023567,15,1,
0,48023587,24,4,
0,48023602,22,3,
0,48023738,16,4,
0,48023861,523,345,
0,48024094,20,2,
0,48024102,6,4,
0,48024129,322,91,
0,48024160,99,51,
0,48024164,3,0,
0,48024197,5,0,
0,48024318,17,4,
0,48024358,275,239,
0,48024364,162,280,
0,48024517,9,1,
0,48024540,657,320,
0,48024682,8,0,
0,48024726,10,2,
0,48024859,474,262,
0,48025001,87,32,
0,48025013,21,16,
0,48025233,10,0,
0,48025274,86,19,
0,48025282,72,67,
0,48025374,3,1,
0,48025395,5,1,
0,48025402,21,7,
0,48025540,18,3,13
0,48025681,5,1,
0,48025687,376,227,
0,48025694,14,2,
0,48025828,47,22,
0,48025969,17,17,
0,48026021,158,31,
0,48026206,184,81,
0,48026207,462,411,
0,48026211,20,32,
0,48026244,19,2,
0,48026342,204,75,
0,48026349,371,435,
0,48026408,4,0,
0,48026412,3,0,
0,48026518,5,1,
0,48026577,3,0,
0,48026710,3,0,
0,48026773,73,51,26
0,48027229,11,2,
0,48027275,16,1,
0,48027289,11,0,
0,48027346,3,1,
0,48027369,43,2,
0,48027373,43,2,
0,48027455,116,25,15
0,48027897,731,402,
0,48028030,18,0,
0,48028102,6,0,
0,48028136,67,58,
0,48028185,17,1,
0,48028189,36,2,
0,48028262,8,0,
0,48028289,48,48,
0,48028520,13,1,
0,48028546,201,173,
0,48028751,5,0,
0,48028842,363,254,
0,48029114,259,135,
0,48029261,3,0,
0,48029558,48,8,
0,48029753,110,38,
0,48029819,9,0,
0,48029968,10,1,
0,48029991,9,0,
0,48030098,28,12,
0,48030177,11,0,
0,48030736,14,26,
0,48030964,319,109,
0,48030978,8,0,
0,48031109,227,207,
0,48031182,4,0,
0,48031185,76,6,
0,48031261,641,351,
0,48031555,12,0,
0,48031594,33,20,
0,48031606,27,10,
0,48031684,620,353,
0,48031693,7,0,
0,48031707,97,66,
0,48031766,39,4,
0,48031769,331,105,
0,48031817,18,2,
0,48031867,248,184,
0,48031899,14,9,
0,48032014,20,2,
0,48032167,19,6,
0,48032240,68,17,
0,48032265,333,43,
0,48032375,12,4,
0,48032393,7,0,
0,48032422,17,0,
0,48032461,423,185,
0,48032617,64,9,
0,48032863,6,4,
0,48032895,14,8,
0,48032934,10,0,
0,48032976,225,61,
0,48032990,26,25,
0,48033128,7,0,
0,48033235,10,2,
0,48033457,12,8,
0,48033705,3,0,
0,48033807,5,0,
0,48034265,3,0,
0,48034347,32,3,
0,48034587,733,164,
0,48034762,122,45,22
0,48034934,8,0,
0,48035108,7,0,
0,48035170,7,0,
0,48035439,9,2,
0,48035451,10,0,
0,48035508,4,3,
0,48035568,5,0,
0,48035607,32,5,
0,48035617,121,98,
0,48035969,81,90,
0,48036064,13,2,
0,48036182,16,2,
0,48036307,4,0,
0,48036622,3,0,
0,48036650,38,49,
0,48036683,18,2,
0,48036756,6,0,
0,48036797,5,2,
0,48036889,5,0,
0,48036923,9,1,
0,48036969,13,0,
0,48036974,19,6,
0,48037009,211,180,17
0,48037020,6,0,
0,48037043,8,1,
0,48037045,9,0,
0,48037072,20,8,
0,48037128,366,394,4
0,48037136,11,0,
0,48037261,44,16,
0,48037270,14,9,
0,48037517,10,0,
0,48037539,14,0,
0,48037555,1005,334,1
0,48037610,12,0,
0,48037619,6,0,
0,48037724,124,89,10
0,48037923,32,15,
0,48037986,370,311,21
0,48038001,663,258,3
0,48038019,94,22,18
0,48038031,36,67,
0,48038130,16,7,
0,48038138,51,14,
0,48038174,21,4,
0,48038180,8,4,
0,48038191,24,17,
0,48038257,137,136,9
0,48038307,183,166,
0,48038489,122,115,
0,48038736,9,0,
0,48038750,28,1,24
0,48038760,39,0,
0,48038827,194,117,5
0,48038864,163,36,
0,48038873,31,30,
0,48039101,7,0,
0,48039274,11,0,
0,48039323,8,0,
0,48039362,196,190,6
0,48039674,103,33,
0,48039739,227,368,
0,48039910,44,17,
0,48040002,87,17,8
0,48040036,5,0,
0,48040269,53,11,27
0,48040622,196,51,12
0,48040639,14,2,
0,48040784,33,69,
0,48040791,11,2,
0,48040811,8,0,
0,48040975,8,6,
0,48041034,6,2,
0,48041316,27,7,19
0,48041696,5,1,
0,48041776,7,1,
0,48041953,37,11,23
0,48042067,5,0,
0,48042099,54,18,25
0,48042409,13,0,
0,48042519,8,0,
0,48042842,63,45,
0,48042911,9,2,
0,48042918,70,86,16
0,48043007,8,3,
0,48043022,36,11,20
0,48043040,64,61,2
0,48043226,5,1,
0,48043378,36,13,14
0,48043487,7,2,
0,48043736,23,2,
0,48043866,6,1,
1,47977990,375,131,
1,47978370,474,123,
1,47978414,35,3,
1,47978834,191,96,
1,47978892,129,28,
1,47979190,111,10,
1,47979583,599,481,
1,47979839,240,190,
1,47980279,176,525,
1,47981227,66,53,
1,47981669,133,66,
1,47981727,25,6,
1,47981933,51,29,
1,47981979,127,40,
1,47981995,129,75,
1,47982464,14,0,
1,47982527,12,2,
1,47982708,98,42,
1,47982967,54,42,
1,47983176,112,52,
1,47983226,473,239,
1,47983333,219,18,
1,47983352,773,299,
1,47983467,141,48,
1,47983485,36,35,
1,47984291,12,3,
1,47984522,215,96,
1,47984589,38,8,
1,47984614,55,20,
1,47984675,60,25,
1,47984734,44,17,
1,47984852,277,101,
1,47985077,70,18,
1,47985210,71,50,
1,47985589,71,64,
1,47985622,85,48,
1,47985750,229,92,
1,47985901,112,2,
1,47985932,59,38,
1,47985958,82,6,
1,47986136,117,45,
1,47986331,129,84,
1,47986798,60,22,
1,47987006,276,145,
1,47987079,23,2,
1,47987256,332,178,
1,47987304,112,75,
1,47987333,144,144,
1,47987463,21,8,
1,47987738,14,3,
1,47987931,98,27,
1,47988130,29,6,
1,47988261,252,151,
1,47988268,126,201,
1,47988439,72,10,
1,47988441,73,33,
1,47988501,102,56,
1,47988504,616,188,
1,47988592,542,167,
1,47988742,324,355,
1,47988776,523,180,
1,47988781,107,54,
1,47989154,116,149,
1,47989164,25,4,
1,47989372,69,29,
1,47989594,42,8,
1,47989824,13,0,
1,47989883,1507,847,
1,47990019,21,1,
1,47990284,295,165,
1,47990318,504,149,
1,47990491,107,6,
1,47990528,38,4,
1,47990606,451,119,
1,47990675,178,121,
1,47990695,10,7,
1,47990708,162,87,
1,47990789,145,26,
1,47991018,83,4,
1,47991350,286,143,
1,47991645,26,4,
1,47991802,431,227,
1,47991981,503,473,
1,47992338,188,148,
1,47992349,237,246,
1,47992446,109,64,
1,47992493,5,0,
1,47992772,192,86,
1,47992802,83,6,
1,47992859,107,139,
1,47993181,61,26,
1,47993235,376,218,
1,47993240,133,32,
1,47993585,95,46,
1,47994012,285,295,
1,47994946,71,15,
1,47994951,29,7,
1,47995037,182,46,
1,47995649,82,27,
1,47995757,145,114,
1,47996055,50,4,
1,47996331,21,6,
1,47996395,30,0,
1,47996568,12,1,
