hour,id,score,comments,best_rank
0,45261764,161,36,
0,45261848,279,448,
0,45262151,113,38,
0,45262835,970,167,
0,45263035,505,260,
0,45263123,99,85,
0,45263317,176,211,
0,45264726,424,646,
0,45264867,65,28,
0,45265487,201,57,
0,45265688,135,59,
0,45265745,963,357,
0,45265760,199,7,
0,45266039,340,152,
0,45266215,115,129,
0,45266854,116,118,
0,45266947,184,459,
0,45268084,76,20,
0,45268269,457,211,
0,45268293,72,142,
0,45268575,69,27,
0,45270087,154,67,
0,45270649,175,131,
0,45270676,193,146,
0,45270861,99,33,
0,45271108,51,15,
0,45271481,522,308,
0,45271484,486,217,
0,45271493,82,24,
0,45271942,189,59,
0,45272022,69,29,
0,45272480,120,62,
0,45273352,135,59,
0,45273747,297,306,
0,45273897,176,88,
0,45274277,1209,439,
0,45274779,49,22,
0,45275049,120,18,
0,45275058,218,69,
0,45275354,197,64,
0,45275973,192,88,
0,45276262,421,780,
0,45276501,79,16,
0,45276987,322,227,
0,45277052,115,8,
0,45277704,71,22,
0,45278279,378,79,
0,45278657,168,80,
0,45278740,265,174,
0,45279357,248,243,
0,45279384,1083,494,
0,45280592,83,24,
0,45281139,379,115,
0,45281782,53,28,
0,45282497,320,50,
0,45282504,45,19,
0,45283196,190,116,
0,45283306,638,959,
0,45283637,79,41,
0,45283731,173,20,
0,45283887,3386,1452,
0,45284311,565,192,
0,45284398,87,39,
0,45284766,117,30,
0,45285387,247,339,
0,45285562,92,15,
0,45285711,80,8,
0,45285780,128,35,
0,45286302,34,2,
0,45286369,348,49,
0,45286394,76,38,
0,45286526,238,146,
0,45286622,187,114,
0,45287155,224,89,
0,45287474,297,100,
0,45287513,94,32,
0,45287838,70,16,
0,45288161,1013,615,
0,45288440,187,27,
0,45288690,888,742,
0,45288739,114,54,
0,45289150,233,217,
0,45289168,170,123,
0,45289370,61,47,
0,45289453,270,82,
0,45289558,186,91,
0,45289862,17,0,
0,45289921,73,34,
0,45290021,458,211,
0,45290358,53,5,
0,45290636,41,2,
0,45291024,123,62,
0,45291132,288,191,
0,45291903,107,31,
0,45292084,90,18,
0,45292387,62,26,
0,45292404,20,13,
0,45292475,119,37,
0,45292648,355,236,
0,45292694,364,512,
0,45292915,71,28,
0,45293012,214,21,
0,45293273,310,166,
0,45293438,90,40,
0,45294058,265,384,
0,45294095,17,3,
0,45294297,75,11,
0,45294390,154,94,
0,45294440,500,184,
0,45294711,32,24,
0,45294934,25,8,
0,45295482,89,42,
0,45295538,53,7,
0,45295704,28,2,
0,45295794,215,191,
0,45295878,66,4,
0,45295898,1110,319,
0,45296221,15,0,
0,45296403,130,19,
0,45296550,90,46,
0,45297066,702,345,
0,45297258,153,85,
0,45298034,287,246,
0,45298334,29,3,
0,45298336,387,327,
0,45298798,37,14,
0,45299170,694,246,
0,45299625,115,65,
0,45299987,65,14,
0,45300466,18,12,
0,45300668,125,111,
0,45300810,565,240,
0,45300865,473,157,
0,45302065,465,358,
0,45302073,85,48,
0,45302222,74,33,
0,45302721,212,62,
0,45303045,40,8,
0,45304304,22,2,
0,45304379,130,22,
0,45304807,174,23,
0,45304816,59,65,
0,45304821,18,0,
0,45304911,104,15,
0,45304980,237,103,5
0,45305180,116,67,
0,45305642,26,8,
0,45305660,70,23,
0,45305826,36,10,29
0,45305845,1443,1852,
0,45306120,209,60,
0,45306323,110,100,
0,45306701,171,30,
0,45307095,180,53,
0,45307119,220,90,
0,45307166,155,110,
0,45307242,519,257,
0,45307570,98,37,
0,45308081,29,7,
0,45309016,98,71,
0,45310123,67,20,
0,45310294,82,18,
0,45310529,187,194,
0,45310858,24,13,
0,45310995,173,122,
0,45311115,76,39,
0,45311247,80,45,
0,45311705,110,31,
0,45312202,96,8,
0,45312228,159,47,
0,45312285,20,0,17
0,45312323,109,61,
0,45312326,334,256,
0,45312403,7,3,20
0,45312447,58,54,
0,45312515,201,50,
0,45312696,333,386,
0,45313127,109,252,
0,45313180,29,1,23
0,45313194,58,6,
0,45313211,82,90,
0,45313415,130,296,
0,45313417,41,28,6
0,45313418,88,44,
0,45313557,225,83,
0,45313597,136,182,
0,45313790,59,0,
0,45314157,116,169,
0,45314432,235,242,
0,45314592,804,669,
0,45315312,292,84,
0,45315705,16,0,
0,45316063,29,9,
0,45316244,82,44,
0,45316744,98,35,
0,45317272,21,0,
0,45317526,94,28,
0,45317527,407,169,
0,45317870,103,166,
0,45318140,25,36,
0,45318559,63,65,
0,45318604,49,33,
0,45318680,13,0,
0,45318798,115,146,
0,45319062,450,464,
0,45319399,133,140,
0,45319463,414,155,
0,45319690,358,220,
0,45319876,317,65,
0,45320431,247,144,
0,45320734,32,4,
0,45321570,31,2,
0,45321983,76,105,
0,45322030,134,171,
0,45322135,253,312,
0,45322623,108,64,
0,45322819,258,109,
0,45322919,241,292,
0,45322992,39,4,
0,45323008,124,67,
0,45323027,241,45,
0,45323187,103,58,
0,45323207,280,83,
0,45323297,107,120,
0,45323793,266,425,
0,45323856,380,196,
0,45323875,37,0,
0,45323901,59,32,
0,45324102,132,97,
0,45324343,128,13,
0,45324349,468,240,
0,45324365,101,97,
0,45325208,33,7,
0,45325410,47,18,
0,45325792,104,155,
0,45326388,153,68,
0,45326690,72,4,
0,45326740,142,29,
0,45326754,91,52,
0,45326773,20,4,
0,45327059,88,60,
0,45327147,10,0,
0,45327199,224,216,
0,45327318,119,46,
0,45327417,189,339,
0,45327478,49,19,
0,45327531,131,98,
0,45327919,35,6,
0,45327939,13,1,
0,45327964,174,115,
0,45328247,883,426,
0,45328335,66,51,
0,45328537,159,109,
0,45328579,252,417,
0,45328702,16,0,
0,45329127,275,145,
0,45329310,35,6,
0,45329322,12,12,
0,45329414,328,254,
0,45329821,22,23,
0,45330198,141,49,
0,45330349,9,0,
0,45330378,1103,530,
0,45330407,247,75,
0,45330560,3,0,
0,45330736,257,140,
0,45330818,35,17,
0,45331001,9,10,
0,45331009,155,83,
0,45331030,269,100,
0,45331180,26,22,
0,45331217,328,122,
0,45331241,23,1,
0,45331370,240,262,
0,45331372,8,1,
0,45332107,3,0,
0,45332118,29,1,
0,45332130,201,112,
0,45332196,242,247,
0,45332400,98,28,
0,45332814,140,60,
0,45332827,29,10,
0,45332859,385,507,
0,45332860,732,471,
0,45332883,613,273,
0,45333021,479,473,
0,45333190,71,78,
0,45333978,95,37,
0,45334032,172,149,
0,45334250,123,61,
0,45334374,19,2,
0,45334467,46,16,
0,45334545,293,186,
0,45334599,212,199,
0,45335129,63,90,
0,45335222,86,105,
0,45335452,101,28,
0,45335474,459,616,
0,45335583,28,4,
0,45335635,171,163,
0,45335774,161,118,
0,45335898,3,0,
0,45336015,16,6,
0,45336365,31,15,
0,45336430,10,3,
0,45336775,3,0,
0,45336989,547,138,
0,45337021,13,1,
0,45337059,3,0,
0,45337107,3,0,
0,45337188,6,3,
0,45337253,224,163,
0,45337395,8,1,
0,45337400,99,26,
0,45337433,72,14,
0,45337450,154,83,
0,45337483,85,46,
0,45337654,18,28,
0,45337740,20,6,
0,45338302,20,0,
0,45338561,87,11,
0,45338625,31,4,
0,45338653,15,16,
0,45338751,57,20,
0,45339186,26,1,
0,45339216,12,1,
0,45339289,6,1,
0,45339331,3,0,
0,45339338,18,3,
0,45339428,201,215,
0,45339519,17,0,
0,45339525,44,15,
0,45339680,28,16,
0,45339817,17,4,
0,45339874,9,2,
0,45339923,109,64,
0,45340057,16,6,
0,45340064,7,0,
0,45340133,147,34,
0,45340192,130,114,
0,45340215,51,57,
0,45340278,3,0,
0,45340428,30,7,
0,45340550,218,101,
0,45340600,241,207,
0,45340864,16,5,
0,45340960,7,1,
0,45341038,32,17,
0,45341104,31,15,
0,45341140,33,3,
0,45341324,243,35,
0,45341328,14,11,
0,45341445,25,2,
0,45341683,59,14,
0,45341699,9,1,
0,45341747,11,9,
0,45341979,10,1,
0,45342121,9,0,
0,45342213,62,46,
0,45342319,117,109,
0,45342364,873,332,
0,45342560,6,1,
0,45342592,49,19,
0,45342759,76,7,
0,45342765,7,0,
0,45342822,4,0,
0,45342896,5,1,
0,45342943,295,184,
0,45343058,13,2,
0,45343108,860,723,
0,45343449,237,119,
0,45343497,6,0,
0,45343503,9,4,
0,45343569,3,0,
0,45343679,8,0,
0,45343715,38,5,
0,45343888,9,1,
0,45343983,4,0,
0,45343998,14,11,
0,45344012,4,1,
0,45344025,4,1,
0,45344198,38,21,
0,45344241,3,0,
0,45344402,47,35,
0,45344413,3,0,
0,45344552,9,12,
