hour,id,score,comments,best_rank
0,43386973,142,108,
0,43387334,143,164,
0,43387834,79,75,
0,43388024,140,90,
0,43388133,534,135,
0,43388218,87,20,
0,43389424,28,4,
0,43389455,132,33,
0,43390400,483,125,
0,43390401,92,1,
0,43390467,302,271,
0,43390595,182,200,
0,43390747,243,220,
0,43391452,65,72,
0,43391459,361,191,
0,43391971,42,9,
0,43392295,102,37,
0,43392521,207,50,
0,43392549,331,41,
0,43392753,113,42,
0,43392758,28,0,
0,43392875,71,60,
0,43392950,74,33,
0,43392951,216,81,
0,43393198,85,42,
0,43393613,54,21,
0,43393924,211,120,
0,43394591,160,25,
0,43394698,15,7,
0,43394951,174,42,
0,43395897,12,4,
0,43396076,39,2,
0,43396172,194,56,
0,43396735,755,424,
0,43397055,57,10,
0,43397474,237,81,
0,43397556,10,0,
0,43397625,96,44,
0,43397640,327,201,
0,43397811,71,22,
0,43397973,26,4,
0,43398081,241,82,
0,43398308,215,98,
0,43398410,99,24,
0,43398434,213,68,
0,43398518,606,837,
0,43398539,351,89,
0,43398605,7,1,
0,43398652,119,55,
0,43398692,74,147,
0,43398908,67,5,
0,43398967,80,81,
0,43398968,78,26,
0,43399127,38,23,
0,43399155,14,3,
0,43399170,64,11,
0,43399190,151,68,
0,43400989,1654,524,
0,43401179,285,114,
0,43401245,1671,1102,
0,43401378,139,126,
0,43401595,193,115,
0,43401855,518,211,
0,43402058,158,86,
0,43402102,65,24,
0,43402149,214,64,
0,43402315,343,230,
0,43402328,39,7,
0,43402361,24,3,
0,43402790,764,537,
0,43403321,127,219,
0,43403821,230,226,
0,43404548,252,127,
0,43404617,68,11,
0,43404858,150,38,
0,43405638,56,9,
0,43406702,65,27,
0,43406710,540,357,
0,43406777,49,14,
0,43407196,40,9,
0,43408487,99,47,
0,43408540,460,657,
0,43408674,242,116,
0,43409028,211,272,
0,43410061,498,272,
0,43410247,137,47,
0,43410302,103,49,
0,43410349,110,55,
0,43410666,58,7,
0,43410692,701,288,
0,43410866,105,45,
0,43410874,346,307,
0,43410885,298,319,
0,43410988,252,71,
0,43411258,220,364,
0,43411725,165,108,
0,43411755,107,16,
0,43411898,96,20,
0,43411934,410,194,
0,43412149,11,1,
0,43412295,47,21,
0,43412768,47,3,
0,43413125,304,219,
0,43413478,84,44,
0,43413935,606,203,
0,43414235,225,78,
0,43414393,572,238,
0,43414405,122,112,
0,43414742,130,93,
0,43414743,175,121,
0,43414992,113,28,
0,43415113,54,15,
0,43415540,147,96,
0,43415820,461,190,
0,43416302,152,45,
0,43416400,24,5,
0,43416525,114,34,
0,43416558,36,12,
0,43416605,193,75,
0,43416961,119,36,
0,43417038,220,61,
0,43417398,63,6,
0,43417511,263,80,
0,43417530,42,0,
0,43417613,29,2,
0,43417620,24,1,
0,43417885,130,129,
0,43417894,181,35,
0,43417907,25,6,
0,43417932,290,53,
0,43418120,16,3,
0,43418184,133,13,
0,43418297,19,3,
0,43418343,56,11,
0,43418960,70,24,
0,43419237,179,77,
0,43419240,240,128,
0,43419365,52,8,
0,43419422,105,36,
0,43419545,72,24,
0,43419616,15,4,
0,43419701,696,559,
0,43419713,64,13,
0,43419928,152,35,
0,43419944,65,22,
0,43419996,138,99,
0,43420152,276,93,
0,43420167,40,13,
0,43420678,121,37,
0,43420683,285,97,
0,43420760,47,5,
0,43420889,38,3,
0,43420892,47,26,
0,43421324,40,16,
0,43421934,264,113,
0,43422033,259,255,
0,43422162,745,675,
0,43422413,968,615,
0,43422909,225,173,
0,43422928,65,5,
0,43423032,208,213,
0,43423238,84,15,
0,43423523,116,12,
0,43424038,37,2,
0,43424065,218,102,
0,43424709,58,30,
0,43424970,160,20,
0,43425605,321,62,
0,43425649,45,16,
0,43425655,1215,724,
0,43425767,63,26,
0,43425774,24,3,
0,43425796,21,7,
0,43425855,107,18,
0,43426022,652,296,
0,43426105,28,5,
0,43426134,12,0,
0,43426160,41,54,
0,43426468,114,178,
0,43426984,118,54,
0,43427002,814,637,
0,43427115,124,100,
0,43427236,53,14,
0,43427595,31,14,
0,43427671,15,8,
0,43427850,73,12,
0,43428197,13,0,
0,43428409,118,41,
0,43429417,334,107,
0,43429427,71,58,
0,43429622,79,88,
0,43429804,45,12,
0,43430498,102,12,
0,43430582,6,1,
0,43430856,66,11,
0,43431057,39,9,
0,43431068,309,162,
0,43431506,57,57,
0,43431522,149,130,
0,43431567,239,248,
0,43431653,39,28,
0,43431675,332,557,
0,43431881,36,12,
0,43432151,70,63,
0,43432291,106,43,
0,43433030,303,128,15
0,43433599,106,293,
0,43433648,59,2,
0,43434010,104,44,23
0,43434093,535,249,
0,43434152,190,130,
0,43434171,116,12,
0,43434364,70,33,
0,43434492,38,22,
0,43434503,123,25,27
0,43434605,17,1,
0,43434730,212,98,
0,43434910,154,37,
0,43435438,177,43,
0,43436157,53,4,12
0,43436551,159,26,
0,43436663,51,1,
0,43436894,537,211,
0,43436933,62,103,
0,43437142,14,0,
0,43437725,5,0,
0,43438169,7,0,
0,43438192,126,37,
0,43438206,136,119,
0,43438601,119,21,
0,43438659,33,6,
0,43438797,194,76,
0,43439325,5,0,
0,43439591,30,17,
0,43439610,308,99,
0,43439759,98,29,
0,43439883,89,51,
0,43439895,26,0,
0,43439915,31,0,
0,43439939,47,31,
0,43439987,42,0,
0,43440046,232,40,
0,43440174,225,192,
0,43440184,289,146,
0,43440267,409,58,
0,43440321,8,1,
0,43440473,363,54,
0,43440513,1016,298,
0,43440920,118,52,
0,43441082,51,10,5
0,43441189,18,3,
0,43441193,38,6,
0,43441743,9,1,
0,43441809,26,7,
0,43441872,34,8,
0,43441880,37,1,
0,43441888,4,0,
0,43441961,126,116,
