hour,id,score,comments,best_rank
0,49269966,107,57,
0,49270194,533,104,
0,49272631,268,69,
0,49272891,149,51,
0,49273010,87,36,
0,49285139,90,58,
0,49286258,226,51,
0,49286291,63,2,
0,49286987,114,42,
0,49287463,98,50,
0,49289112,968,495,
0,49290082,25,5,
0,49290545,232,181,
0,49292385,161,49,
0,49293983,24,1,
0,49294441,157,130,
0,49294621,28,7,
0,49294997,1171,584,
0,49295071,29,1,
0,49295112,74,0,
0,49295369,53,16,
0,49296740,991,869,
0,49297150,90,55,
0,49298283,134,55,
0,49299605,1437,792,
0,49300272,182,56,
0,49302127,39,1,
0,49303545,13,4,
0,49304409,44,12,
0,49305415,55,3,
0,49306207,255,116,
0,49306415,48,24,
0,49308058,47,8,
0,49309248,91,30,
0,49310128,97,50,
0,49310602,136,71,
0,49310857,6,1,
0,49311814,317,173,
0,49312446,9,0,
0,49312797,13,1,
0,49312903,8,1,
0,49312999,16,0,
0,49313346,52,89,
0,49313360,84,49,
0,49314109,137,40,
0,49315836,17,0,
0,49317246,25,10,
0,49317632,56,4,
0,49318113,12,2,
0,49318311,73,79,
0,49318377,53,61,
0,49318718,14,3,
0,49319011,17,11,
0,49319556,759,284,
0,49319733,56,15,
0,49320673,102,101,
0,49321111,36,103,
0,49321298,949,760,
0,49321515,28,8,
0,49321549,9,1,
0,49321717,623,332,
0,49321934,53,16,
0,49322107,656,202,
0,49322573,173,158,
0,49322868,42,11,
0,49323227,8,3,
0,49323474,92,22,
0,49323795,262,88,
0,49323983,86,84,
0,49324087,822,728,
0,49324985,798,383,
0,49325037,60,42,
0,49325384,127,58,
0,49325714,129,29,
0,49325789,250,544,
0,49326816,278,116,
0,49327408,85,10,8
0,49327545,15,0,
0,49327643,166,75,
0,49328812,36,17,
0,49329575,365,170,
0,49329919,68,9,
0,49330622,8,1,
0,49330781,716,131,
0,49331033,645,432,
0,49331084,107,36,
0,49331220,338,197,
0,49331391,27,9,
0,49331423,424,157,
0,49331474,120,26,
0,49331551,70,61,
0,49332495,321,260,
0,49332751,118,68,
0,49332754,16,2,
0,49332812,35,18,25
0,49332981,897,968,
0,49333091,62,5,
0,49333557,21,6,30
0,49334209,592,453,
0,49334409,311,211,
0,49334960,670,561,
0,49334991,244,65,
0,49335490,11,0,
0,49335600,168,73,
0,49336304,181,261,
0,49336358,50,51,
0,49336573,1103,690,
0,49336772,131,25,
0,49336909,64,91,
0,49337602,633,448,
0,49337630,68,73,
0,49338285,281,73,
0,49338328,490,225,
0,49338459,710,439,
0,49339097,181,48,
0,49340299,179,64,
0,49340710,175,259,
0,49341411,109,71,
0,49342472,327,124,
0,49342530,258,160,
0,49342719,543,307,
0,49343559,614,419,
0,49344643,342,225,
0,49344654,262,185,
0,49344811,396,198,
0,49344825,447,73,
0,49345094,67,63,
0,49345220,425,299,
0,49345263,1395,697,
0,49345476,194,40,
0,49345843,297,59,
0,49346135,78,17,
0,49346444,150,8,19
0,49346538,54,39,
0,49347015,43,8,
0,49347178,73,19,
0,49347477,138,51,
0,49347543,848,335,
0,49348055,289,450,
0,49348079,409,95,
0,49348136,81,44,
0,49348141,354,116,
0,49348189,241,198,
0,49348751,295,265,
0,49348912,453,415,
0,49349147,313,502,
0,49349898,298,33,
0,49349984,462,327,
0,49350031,165,296,
0,49351324,622,158,
0,49351330,259,271,
0,49352598,41,21,
0,49353221,378,193,
0,49353339,311,134,
0,49353407,151,55,
0,49353432,198,115,
0,49353618,38,3,
0,49353854,57,16,
0,49354613,203,237,
0,49354664,113,12,
0,49354949,461,273,
0,49355105,412,409,
0,49355142,390,280,
0,49355232,46,14,
0,49355360,39,28,
0,49355451,55,7,
0,49355606,1615,425,
0,49355607,159,97,
0,49355825,314,302,
0,49355968,185,39,
0,49357401,174,141,
0,49357501,91,18,
0,49357530,223,283,5
0,49358259,129,127,
0,49358327,229,113,
0,49359425,300,101,
0,49360015,1022,169,
0,49360140,283,239,
0,49360242,640,400,
0,49360545,523,87,
0,49361279,434,264,
0,49361395,595,297,
0,49362001,191,27,
0,49362401,213,73,
0,49362689,977,226,
0,49362728,207,259,
0,49362887,462,385,
0,49362934,639,349,
0,49363587,64,38,
0,49363665,136,25,
0,49363668,170,88,
0,49363710,87,29,
0,49364223,37,10,
0,49364559,953,495,
0,49364721,39,0,
0,49364745,816,331,
0,49365326,51,15,
0,49365405,747,265,
0,49365419,133,55,
0,49365443,319,119,
0,49365841,254,67,
0,49366067,99,63,
0,49366115,29,2,
0,49366264,92,258,
0,49366270,37,16,
0,49366474,79,112,
0,49366597,71,53,
0,49366792,99,18,
0,49367256,120,54,
0,49367350,369,218,
0,49368182,28,14,
0,49368828,39,2,
0,49368863,12,14,
0,49368886,442,267,
0,49368911,24,13,
0,49369408,346,211,
0,49370440,77,52,
0,49370862,43,95,
0,49371006,352,136,
0,49371819,8,0,
0,49371857,1030,574,
0,49372583,1010,326,
0,49372661,80,17,
0,49372781,15,0,
0,49372994,53,33,
0,49373041,10,5,
