hour,id,score,comments,best_rank
0,44448461,319,419,
0,44495428,999,257,
0,44498296,368,169,
0,44501034,206,200,
0,44504250,122,9,
0,44504676,208,19,
0,44512350,232,97,
0,44514550,435,734,
0,44515210,86,48,
0,44515783,108,38,
0,44519470,125,94,
0,44519776,169,64,
0,44520855,177,46,
0,44522683,951,485,
0,44523372,98,45,
0,44523876,116,15,
0,44524537,124,23,
0,44525405,81,6,
0,44526322,220,68,
0,44526728,86,5,
0,44527172,255,167,
0,44527525,65,14,
0,44529150,94,68,
0,44529645,34,36,
0,44530179,68,23,
0,44530518,196,84,
0,44532718,46,2,
0,44533403,346,178,
0,44533759,92,59,
0,44534104,143,194,
0,44534890,199,25,
0,44535202,174,28,
0,44535378,61,18,
0,44535637,714,99,
0,44536988,1052,685,
0,44537113,165,148,
0,44539338,142,89,
0,44540402,1049,196,
0,44540724,71,32,
0,44541088,184,38,
0,44541662,172,48,
0,44542164,40,14,
0,44542408,151,47,
0,44543386,98,30,
0,44543388,34,25,
0,44543630,65,57,
0,44544266,1041,912,
0,44545050,243,161,
0,44545463,39,3,
0,44545708,84,21,
0,44545949,383,280,
0,44546265,117,15,
0,44546321,110,48,
0,44547089,123,16,
0,44547105,114,28,
0,44548353,436,402,
0,44548449,104,30,
0,44548620,178,39,
0,44548630,67,46,
0,44548701,78,93,
0,44548712,101,93,
0,44548906,101,26,
0,44549089,182,317,
0,44549149,241,158,
0,44549413,216,146,
0,44549549,204,108,
0,44550079,12,0,
0,44550450,98,9,
0,44550572,584,108,
0,44550722,39,11,
0,44550967,39,13,
0,44551109,118,259,
0,44551157,34,18,
0,44551203,63,25,
0,44551359,65,13,
0,44551652,255,123,
0,44551762,191,60,
0,44551777,137,11,
0,44551990,34,11,
0,44552414,438,615,
0,44552455,59,22,
0,44552500,576,184,
0,44553257,199,244,
0,44554307,419,98,
0,44554530,128,30,
0,44554865,181,48,
0,44555220,56,87,
0,44555924,107,62,
0,44556318,78,16,
0,44556684,405,209,
0,44556997,151,40,
0,44557348,513,368,
0,44558034,216,256,
0,44558289,41,15,
0,44558646,116,253,
0,44559375,29,14,
0,44560103,28,5,
0,44560123,115,66,
0,44560390,83,19,
0,44560662,1046,458,
0,44560871,180,80,
0,44560943,285,101,
0,44561104,107,44,
0,44561300,12,1,
0,44561328,354,299,
0,44561354,180,47,
0,44561516,240,74,
0,44561520,367,249,
0,44561736,537,286,
0,44561818,325,85,
0,44561895,101,21,
0,44562036,144,24,
0,44562076,27,3,
0,44562084,134,69,
0,44563324,497,433,
0,44563364,64,9,
0,44563867,52,28,
0,44564248,256,59,
0,44564531,205,55,
0,44564656,359,193,
0,44565004,63,21,
0,44565319,55,6,
0,44565416,213,136,
0,44565647,273,86,
0,44565668,546,203,
0,44565763,64,86,
0,44565806,83,158,
0,44566034,76,19,
0,44566312,22,7,
0,44566510,62,9,
0,44566673,80,8,
0,44566748,198,135,
0,44566996,115,102,
0,44567134,66,58,
0,44567187,19,1,
0,44567683,230,441,
0,44567857,1719,1615,
0,44567888,115,33,
0,44567925,64,13,
0,44568147,106,47,
0,44568529,26,1,
0,44568594,81,18,
0,44568761,58,33,
0,44569019,108,49,
0,44569032,195,81,
0,44569095,155,43,
0,44569278,83,19,
0,44569367,66,25,
0,44569540,31,9,
0,44569684,30,38,
0,44569819,42,42,
0,44569894,65,55,
0,44570048,181,46,
0,44570089,63,32,
0,44570113,81,48,
0,44570130,119,312,
0,44570389,52,10,
0,44570525,14,9,
0,44571549,67,18,
0,44571563,232,255,
0,44571692,150,25,
0,44571765,42,49,
0,44571908,29,4,
0,44571917,326,98,
0,44572043,78,48,
0,44572068,21,6,
0,44572377,594,107,
0,44572499,349,120,
0,44572527,115,857,
0,44572807,28,6,
0,44572954,116,140,
0,44573193,73,61,
0,44573195,738,416,
0,44573287,28,11,
0,44573409,448,167,
0,44573524,25,1,
0,44573574,146,242,
0,44573731,13,4,
0,44573750,129,146,
0,44573752,199,71,
0,44573887,219,41,
0,44574107,153,113,
0,44574318,101,26,
0,44574669,13,4,
0,44574815,328,153,
0,44574864,72,16,
0,44574905,65,19,
0,44574990,91,21,
0,44575607,195,71,
0,44575729,30,16,
0,44575794,323,535,
0,44576183,38,33,14
0,44576312,210,112,
0,44576352,276,110,
0,44576423,71,44,
0,44577015,22,8,
0,44577018,219,82,
0,44577171,109,35,
0,44577210,17,1,18
0,44577268,268,106,
0,44577869,33,14,
0,44578070,215,144,
0,44578143,213,163,
0,44578181,38,10,
0,44578490,561,378,
0,44578510,284,57,
0,44578997,59,20,
0,44579265,76,75,
0,44579317,382,168,
0,44579717,450,681,
0,44579902,664,467,
0,44580257,344,93,
0,44580682,966,599,
0,44580941,6,0,
0,44581098,47,55,
0,44581631,76,18,
0,44582349,21,10,
0,44582662,190,64,
0,44582855,132,62,
0,44583014,91,53,
0,44583171,401,112,
0,44583326,23,4,
0,44583565,82,88,
0,44583619,105,129,
0,44583729,20,1,20
0,44583982,68,19,
0,44584372,508,385,
0,44584414,75,15,15
0,44585002,152,75,
0,44585543,154,252,
0,44585755,264,477,
0,44585838,7,1,
0,44586064,260,64,
0,44586328,198,368,
0,44586427,54,5,
0,44586530,123,24,
0,44586723,449,676,
0,44587018,196,131,
0,44587116,237,144,11
0,44587248,153,25,
0,44587717,26,5,
0,44588129,8,0,
0,44588319,320,172,
0,44588364,101,38,
0,44588437,169,201,
0,44588491,339,218,
0,44588699,28,18,
0,44589075,12,0,
0,44589384,105,21,
0,44589560,22,31,
0,44590189,262,86,
0,44590350,136,69,
0,44590657,58,13,
0,44590678,84,48,
0,44591062,66,30,
0,44591445,78,9,
0,44591605,49,8,
0,44591775,35,3,13
0,44591820,172,91,
0,44591988,253,252,
0,44592377,325,249,
0,44592413,433,104,
0,44593180,103,47,
0,44593441,13,0,
0,44593628,65,2,26
0,44593972,434,336,
0,44593975,22,4,
0,44594156,640,143,
0,44594165,100,14,
0,44594183,14,3,
0,44594475,286,314,
0,44594838,12,5,
0,44595008,125,56,
0,44595492,668,479,
0,44595497,18,4,
0,44595516,24,6,
0,44595697,26,7,
0,44595811,301,148,
0,44595824,99,82,
0,44596275,238,201,
0,44596327,54,36,
0,44596472,385,366,
0,44596735,89,52,
0,44597037,5,2,
0,44597192,93,100,
0,44597537,144,87,
0,44597550,112,8,20
0,44597668,118,134,
0,44597966,59,32,
0,44598254,394,246,
0,44599325,109,81,
0,44599334,81,47,
0,44599370,39,35,
0,44599405,32,2,
0,44599549,251,176,
0,44599711,55,19,
0,44599984,117,29,
0,44600251,26,4,
0,44600512,194,174,
0,44600574,64,15,
0,44600594,302,194,
0,44601023,432,193,
0,44601045,226,238,23
0,44601296,42,0,
0,44601524,23,24,
0,44601562,69,182,
0,44602532,140,44,
0,44603066,252,141,
0,44603218,70,6,
0,44603267,268,265,
0,44603365,27,15,
0,44603460,7,1,
0,44603508,11,1,
0,44603865,22,1,
0,44604050,336,167,
0,44604257,235,178,
0,44604328,292,171,
0,44604453,78,30,
0,44604692,11,0,
0,44604759,13,2,
0,44605213,158,257,
0,44605398,30,4,
0,44605618,260,288,
0,44605670,133,22,
0,44605873,42,153,
0,44605946,203,46,
0,44606184,839,822,
0,44606374,136,191,
0,44606646,208,126,
0,44606803,151,58,
0,44606894,6,0,
0,44607403,117,65,
0,44607431,12,7,
0,44607547,38,17,
0,44607580,7,0,
0,44607740,139,129,
0,44607828,109,26,
0,44607838,316,478,
0,44607842,4,0,
0,44607961,140,86,
0,44607994,13,2,
0,44608004,11,0,
0,44608150,7,0,
0,44608170,165,72,
0,44608275,269,115,
0,44608295,297,134,
0,44608312,112,17,
0,44608367,6,1,
0,44608431,22,0,
0,44608448,22,0,
0,44608562,25,27,
0,44608595,7,5,
0,44608622,82,24,
0,44608677,21,4,
0,44608681,55,9,
0,44608690,9,0,
0,44608754,294,206,
0,44608811,8,1,
0,44608814,26,10,
0,44608840,83,51,
0,44608847,9,2,
0,44608856,220,117,
0,44608860,6,2,
0,44608998,96,84,
0,44609081,14,0,
0,44609130,347,337,
0,44609137,83,30,
0,44609202,32,19,
0,44609462,12,5,
0,44609479,164,28,
0,44609508,14,1,
0,44609566,8,1,
0,44609616,76,57,
0,44609668,8,0,
0,44609688,10,0,
0,44609732,57,9,
0,44609811,6,0,
0,44609934,8,0,
0,44609969,189,50,
0,44610001,9,2,
0,44610032,12,2,
0,44610130,24,5,
0,44610355,13,6,
0,44610468,251,19,
0,44610514,7,0,
0,44610611,6,1,
0,44610623,68,47,
0,44610632,33,5,
0,44610688,15,0,
0,44610732,254,265,
0,44610803,15,4,
0,44610839,8,0,
0,44610925,73,28,
0,44611098,126,111,
0,44611223,83,25,
0,44611270,71,24,
0,44611298,14,4,
0,44611320,85,20,
0,44611467,109,16,
0,44611584,7,0,
0,44611608,44,12,
0,44611610,9,1,
0,44611617,18,1,
0,44611629,11,3,
0,44611677,9,5,
0,44611692,77,57,
0,44611755,6,9,
0,44611827,10,0,
0,44612023,160,78,
0,44612151,524,185,
0,44612159,53,26,
0,44612313,37,12,
0,44612375,5,0,
0,44612487,715,425,25
0,44612569,213,122,
0,44612702,5,0,
0,44612726,5,2,
0,44612736,27,22,
0,44612777,5,0,
0,44612800,4,0,
0,44612959,3,0,
0,44613101,11,5,
0,44613114,62,56,
0,44613361,4,1,
0,44613419,59,56,
0,44613486,163,49,21
0,44613491,199,91,
0,44613594,4,0,
0,44613625,425,280,29
0,44613647,3,0,
0,44613840,387,609,6
0,44613947,34,1,
0,44614043,16,7,
0,44614096,13,3,
0,44614124,7,0,
0,44614207,35,1,
0,44614292,107,87,
0,44614337,14,0,
0,44614365,166,108,
0,44614370,367,111,23
0,44614644,59,47,
0,44614911,15,2,
0,44614957,7,1,
0,44615032,6,5,
0,44615033,3,0,
0,44615100,8,0,
0,44615301,4,0,
0,44615313,9,2,
0,44615379,4,0,
0,44615404,4,0,
0,44615454,12,16,
0,44615641,4,0,
0,44615677,6,0,
0,44615695,71,85,25
0,44615703,50,54,
0,44615801,142,38,8
0,44615902,16,1,
0,44616017,6,0,
0,44616229,3,1,
0,44616358,4,0,
0,44616472,8,1,
0,44616479,187,185,5
0,44616488,20,2,
0,44616517,5,2,
0,44616677,8,0,
0,44616688,44,17,16
0,44616754,10,1,
0,44616760,61,16,12
0,44616778,12,0,
0,44616964,6,5,
0,44617022,15,0,
0,44617078,137,64,3
0,44617170,16,7,
0,44617172,269,205,
0,44617184,117,64,5
0,44617202,31,4,
0,44617220,7,0,
0,44617309,91,88,
0,44617408,31,1,
0,44617460,28,4,
0,44617592,9,0,
0,44617701,15,2,
0,44617718,10,3,
0,44617824,25,27,
0,44617910,145,16,9
0,44618243,12,1,
0,44618335,100,114,18
0,44618535,136,161,2
0,44618570,6,1,
0,44618576,61,16,28
0,44618595,89,32,
0,44618658,6,1,
0,44618679,69,26,
0,44618687,132,50,1
0,44618762,118,85,9
0,44618765,37,5,
0,44618959,26,0,10
0,44618965,4,1,
0,44619258,19,50,
0,44619950,4,3,
0,44620002,87,41,4
0,44620011,44,90,
0,44620020,15,11,
0,44620139,12,1,
0,44620774,6,0,27
1,44448461,319,419,
1,44495428,999,257,
1,44498296,368,169,
1,44501034,206,200,
1,44504250,122,9,
1,44504676,208,19,
1,44512350,232,97,
1,44514550,435,734,
1,44515210,86,48,
1,44515783,108,38,
1,44519470,125,94,
1,44519776,169,64,
1,44520855,177,46,
1,44522683,951,485,
1,44523372,98,45,
1,44523876,116,15,
1,44524537,124,23,
1,44525405,81,6,
1,44526322,220,68,
1,44526728,86,5,
1,44527172,255,167,
1,44527525,65,14,
1,44529150,94,68,
1,44530179,68,23,
1,44530518,196,84,
1,44533403,346,178,
1,44533759,92,59,
1,44534890,199,25,
1,44535202,174,28,
1,44535378,61,18,
1,44535637,714,99,
1,44536988,1052,685,
1,44537113,165,148,
1,44540402,1049,196,
1,44540724,71,32,
1,44541088,184,38,
1,44541662,172,48,
1,44542164,40,14,
1,44542408,151,47,
1,44543386,98,30,
1,44543388,34,25,
1,44543630,65,57,
1,44544266,1041,912,
1,44545050,243,161,
1,44545463,39,3,
1,44545708,84,21,
1,44545949,383,280,
1,44546265,117,15,
1,44546321,110,48,
1,44547089,123,16,
1,44547105,115,28,
1,44548353,436,402,
1,44548449,104,30,
1,44548620,178,39,
1,44548630,67,46,
1,44548701,78,93,
1,44548712,101,93,
1,44548906,101,26,
1,44549089,182,318,
1,44549149,241,158,
1,44549413,216,146,
1,44549549,204,108,
1,44550079,12,0,
1,44550450,98,9,
1,44550572,584,108,
1,44550722,39,11,
1,44550967,39,13,
1,44551109,118,259,
1,44551157,34,18,
1,44551203,63,25,
1,44551359,65,13,
1,44551652,255,123,
1,44551762,191,60,
1,44551777,137,11,
1,44551990,34,11,
1,44552414,438,615,
1,44552455,59,22,
1,44552500,576,184,
1,44553257,199,244,
1,44554307,419,98,
1,44554530,128,30,
1,44554865,181,48,
1,44555220,56,87,
1,44555924,107,62,
1,44556318,78,16,
1,44556684,405,209,
1,44556997,151,40,
1,44557348,513,368,
1,44558034,216,256,
1,44558289,41,15,
1,44558646,116,253,
1,44559375,29,14,
1,44560103,28,5,
1,44560123,115,66,
1,44560390,83,19,
1,44560662,1046,458,
1,44560871,180,80,
1,44560943,285,101,
1,44561104,107,44,
1,44561300,12,1,
1,44561328,355,299,
1,44561354,180,47,
1,44561516,240,74,
1,44561520,367,249,
1,44561736,537,286,
1,44561818,325,85,
1,44561895,101,21,
1,44562036,144,24,
1,44562076,27,3,
1,44562084,134,69,
1,44563324,497,433,
1,44563364,64,9,
1,44563867,52,28,
1,44564248,256,59,
1,44564531,205,55,
1,44564656,360,193,
1,44565004,63,21,
1,44565319,55,6,
1,44565416,213,136,
1,44565647,273,86,
1,44565668,546,203,
1,44565763,64,86,
1,44565806,83,158,
1,44566034,76,19,
1,44566312,22,7,
1,44566510,62,9,
1,44566673,80,8,
1,44566748,198,135,
1,44566996,115,102,
1,44567134,66,58,
1,44567187,19,1,
1,44567683,230,441,
1,44567857,1720,1615,
1,44567888,115,33,
1,44567925,64,13,
1,44568147,106,47,
1,44568529,26,1,
1,44568594,81,18,
1,44568761,58,33,
1,44569019,108,49,
1,44569032,195,81,
1,44569095,155,43,
1,44569278,83,19,
1,44569367,66,25,
1,44569540,31,9,
1,44569684,31,38,
1,44569819,42,42,
1,44569894,65,55,
1,44570048,181,46,
1,44570089,63,33,
1,44570113,81,50,
1,44570130,119,312,
1,44570389,53,11,
1,44570525,14,9,
1,44571549,67,18,
1,44571563,232,255,
1,44571692,150,25,
1,44571765,43,50,
1,44571908,29,4,
1,44571917,326,98,
1,44572043,78,48,
1,44572068,21,6,
1,44572377,594,107,
1,44572499,349,120,
1,44572527,115,857,
1,44572807,28,6,
1,44572954,116,140,
1,44573193,73,61,
1,44573195,738,416,
1,44573287,28,11,
1,44573409,448,167,
1,44573524,25,1,
1,44573574,146,242,
1,44573731,13,4,
1,44573750,129,146,
1,44573752,199,71,
1,44573887,219,41,
1,44574107,153,113,
1,44574318,101,26,
1,44574669,13,4,
1,44574815,328,153,
1,44574864,72,16,
1,44574905,65,19,
1,44574990,91,21,
1,44575607,195,71,
1,44575729,30,16,
1,44575794,323,535,
1,44576183,41,35,21
1,44576312,210,112,
1,44576352,276,110,
1,44576423,71,44,
1,44577015,22,8,
1,44577018,219,82,
1,44577171,109,35,
1,44577210,30,4,10
1,44577268,268,106,
1,44577869,33,14,
1,44578070,215,144,
1,44578143,213,163,
1,44578181,38,10,
1,44578490,561,378,
1,44578510,284,57,
1,44578997,59,20,
1,44579265,76,75,
1,44579317,382,168,
1,44579717,450,681,
1,44579902,664,467,
1,44580257,344,93,
1,44580682,966,599,
1,44580941,6,0,
1,44581098,47,55,
1,44581631,76,18,
1,44582349,21,10,
1,44582662,190,64,
1,44582855,132,62,
1,44583014,91,53,
1,44583171,401,112,
1,44583316,18,1,3
1,44583326,24,4,
1,44583565,82,88,
1,44583619,105,129,
1,44583729,25,1,26
1,44583982,68,19,
1,44584372,508,385,
1,44584414,78,15,19
1,44585002,152,75,
1,44585543,154,252,
1,44585755,264,477,
1,44585838,7,1,
1,44586064,260,64,
1,44586328,198,368,
1,44586427,54,5,
1,44586530,123,24,
1,44586723,449,676,
1,44587018,196,131,
1,44587116,247,149,11
1,44587248,153,25,
1,44587717,26,5,
1,44588319,320,172,
1,44588364,101,38,
1,44588437,169,201,
1,44588491,339,218,
1,44588699,28,18,
1,44589075,12,0,
1,44589384,105,21,
1,44589560,22,31,
1,44590189,262,86,
1,44590350,136,69,
1,44590657,58,13,
1,44590678,84,48,
1,44591062,66,30,
1,44591445,78,9,
1,44591605,49,8,
1,44591775,52,4,12
1,44591820,172,91,
1,44591988,253,252,
1,44592377,325,249,
1,44592413,433,104,
1,44593180,103,47,
1,44593441,13,0,
1,44593628,66,2,29
1,44593972,434,337,
1,44593975,22,4,
1,44594156,640,143,
1,44594165,100,14,
1,44594183,14,3,
1,44594475,286,314,
1,44594838,12,5,
1,44595008,125,56,
1,44595492,668,479,
1,44595497,18,4,
1,44595516,24,6,
1,44595697,26,7,
1,44595811,301,148,
1,44595824,99,82,
1,44596275,238,201,
1,44596327,54,36,
1,44596472,386,367,
1,44596735,89,52,
1,44597037,5,2,
1,44597192,93,100,
1,44597537,144,87,
1,44597550,117,8,27
1,44597668,118,134,
1,44597966,59,32,
1,44598254,394,246,
1,44599325,109,81,
1,44599334,81,47,
1,44599370,39,35,
1,44599405,32,2,
1,44599549,251,176,
1,44599711,55,19,
1,44599984,117,29,
1,44600251,26,4,
1,44600512,194,174,
1,44600574,64,15,
1,44600594,302,194,
1,44601023,432,193,
1,44601045,229,240,23
1,44601296,42,0,
1,44601524,23,24,
1,44601562,69,182,
1,44602532,140,44,
1,44603066,253,141,
1,44603218,70,6,
1,44603267,268,266,
1,44603365,27,15,
1,44603460,7,1,
1,44603508,11,1,
1,44603865,22,1,
1,44604050,336,167,
1,44604257,235,178,
1,44604328,292,171,
1,44604453,78,30,
1,44604692,11,0,
1,44604759,13,2,
1,44605213,158,258,
1,44605398,30,4,
1,44605618,260,288,
1,44605670,133,22,
1,44605873,42,153,
1,44605946,203,46,
1,44606184,842,828,
1,44606374,136,191,
1,44606646,209,126,
1,44606803,151,58,
1,44606894,6,0,
1,44607403,117,65,
1,44607431,12,7,
1,44607547,38,17,
1,44607580,7,0,
1,44607740,139,129,
1,44607828,109,26,
1,44607838,317,480,
1,44607842,4,0,
1,44607961,141,87,
1,44607994,13,2,
1,44608004,11,0,
1,44608150,7,0,
1,44608170,165,72,
1,44608275,269,115,
1,44608295,298,134,
1,44608312,112,17,
1,44608367,6,1,
1,44608431,23,0,
1,44608448,22,0,
1,44608562,25,27,
1,44608595,7,5,
1,44608622,82,24,
1,44608677,21,4,
1,44608681,55,9,
1,44608690,9,0,
1,44608754,294,206,
1,44608811,8,1,
1,44608814,26,10,
1,44608840,83,51,
1,44608856,220,118,
1,44608998,96,84,
1,44609081,14,0,
1,44609130,347,339,
1,44609137,83,30,
1,44609202,32,19,
