hour,id,score,comments,best_rank
0,48852144,35,5,
0,48852159,140,57,
0,48853146,97,54,
0,48854168,375,207,
0,48854431,21,6,
0,48855045,32,14,
0,48855881,38,12,
0,48858541,28,12,
0,48858703,15,2,
0,48859526,75,31,
0,48859678,245,84,
0,48860897,28,3,
0,48861098,19,3,
0,48861184,56,62,
0,48861213,175,172,
0,48861319,204,116,
0,48861717,750,237,
0,48861923,217,303,
0,48862351,79,18,
0,48862854,37,5,
0,48863336,71,9,
0,48863464,643,342,
0,48863891,9,10,19
0,48865001,153,132,
0,48866134,410,194,
0,48866461,31,3,
0,48866848,66,5,
0,48868417,34,3,
0,48869989,862,520,
0,48870217,258,354,
0,48872401,242,86,
0,48872791,32,2,
0,48872833,144,64,
0,48872965,39,20,
0,48873275,45,83,
0,48873424,279,283,
0,48873836,367,180,
0,48873940,359,176,
0,48874190,67,62,
0,48874518,61,5,
0,48875188,73,31,
0,48876329,37,4,
0,48876441,243,139,
0,48876505,345,94,
0,48876621,29,4,
0,48876809,165,77,
0,48877371,534,229,
0,48877485,52,60,
0,48878682,162,63,
0,48879504,304,63,
0,48879902,172,192,
0,48880170,450,133,
0,48880406,84,28,
0,48881043,154,106,
0,48881064,50,6,15
0,48881830,218,135,
0,48881874,275,216,
0,48881967,171,349,
0,48882034,51,26,
0,48882056,566,295,
0,48882097,78,34,
0,48882554,141,58,
0,48882569,320,80,
0,48882608,19,10,
0,48882716,257,131,
0,48882956,128,40,
0,48883090,117,84,
0,48883238,187,77,
0,48883305,272,117,
0,48883343,493,322,
0,48883578,94,9,29
0,48884395,345,33,
0,48884618,41,5,
0,48884903,26,5,
0,48884984,279,1078,
0,48884992,130,35,
0,48885643,303,157,
0,48886741,1083,455,
0,48887175,25,3,
0,48887276,29,11,
0,48887810,156,98,
0,48888193,102,44,
0,48888468,468,114,
0,48888518,271,125,
0,48889350,196,144,
0,48889637,1527,778,
0,48890959,378,74,
0,48891267,153,40,
0,48891987,55,8,
0,48892273,27,2,25
0,48892638,141,54,
0,48892647,14,7,
0,48892709,179,156,
0,48892859,219,156,
0,48893446,204,160,
0,48893550,60,47,
0,48893639,254,55,
0,48893947,471,413,
0,48894630,102,58,
0,48894671,114,96,
0,48894752,562,236,
0,48894874,42,21,24
0,48896179,41,30,
0,48896372,27,92,
0,48896513,46,12,
