hour,id,score,comments,best_rank
0,42695232,127,32,
0,42695547,916,246,
0,42696151,94,18,
0,42696517,194,189,
0,42697001,229,137,
0,42697346,225,84,
0,42697467,496,447,
0,42699099,503,285,
0,42700483,278,67,
0,42701198,54,74,
0,42701645,75,25,
0,42703282,251,52,
0,42703816,46,12,
0,42706637,169,79,
0,42706732,148,23,
0,42707238,1067,975,
0,42707660,77,93,
0,42708291,153,152,
0,42708904,111,29,
0,42710296,116,91,
0,42710376,128,37,
0,42710953,47,21,
0,42710978,335,459,
0,42711556,425,566,
0,42712341,93,32,
0,42714436,186,140,
0,42717165,331,179,
0,42717393,244,90,
0,42718166,160,35,
0,42719498,247,128,
0,42719538,134,15,
0,42721915,170,58,
0,42722870,86,33,
0,42723464,103,29,
0,42724284,741,273,
0,42724323,122,60,
0,42724621,780,972,
0,42725147,694,263,
0,42725163,421,56,
0,42725346,88,6,
0,42725385,1598,516,
0,42725692,365,205,
0,42725823,147,116,
0,42726678,197,158,
0,42727329,47,5,
0,42727832,188,21,
0,42728513,93,14,
0,42728692,214,168,
0,42730126,154,130,
0,42730449,205,106,
0,42730512,214,81,
0,42731091,675,721,
0,42731582,309,42,
0,42731588,52,12,
0,42731740,114,23,
0,42732533,135,82,
0,42732728,511,1210,
0,42733640,210,128,
0,42733654,297,96,
0,42734851,131,65,
0,42734956,191,142,
0,42735413,178,13,
0,42736414,177,135,
0,42736968,42,6,
0,42737401,61,14,
0,42737778,179,64,
0,42737985,188,328,
0,42738143,143,37,
0,42738656,230,59,
0,42738753,164,94,
0,42739597,112,67,
0,42740596,314,102,
0,42740916,28,4,
0,42742161,268,181,
0,42742350,145,60,
0,42742396,83,63,
0,42743019,596,276,
0,42743033,507,169,
0,42744106,131,106,
0,42744357,40,8,
0,42744785,137,167,
0,42744957,29,8,
0,42745334,257,251,
0,42745847,252,319,
0,42746506,58,18,
0,42746752,172,81,
0,42746889,55,44,
0,42747864,212,99,
0,42747877,189,96,
0,42748095,90,13,
0,42748101,109,129,
0,42748534,125,21,
0,42748691,184,103,
0,42749069,343,239,
0,42749147,173,44,
0,42749402,541,204,
0,42750195,542,132,
0,42750420,606,244,
0,42750684,69,31,
0,42750954,77,14,
0,42751403,57,34,
0,42751563,58,17,
0,42751785,32,10,
0,42752023,125,41,
0,42752299,248,308,
0,42752604,250,47,
0,42752637,33,44,
0,42752703,260,304,
0,42752845,117,4,
0,42753302,203,72,
0,42753396,1178,2454,
0,42753523,389,269,
0,42753953,47,2,
0,42754057,125,18,
0,42754098,278,202,
0,42754127,318,35,
0,42754130,119,146,
0,42754305,182,26,
0,42755173,157,184,
0,42755251,154,137,
0,42755821,48,22,
0,42756286,249,10,
0,42756365,101,16,
0,42756773,91,36,
0,42758257,131,88,
0,42758425,205,29,
0,42758714,33,25,
0,42759336,750,2446,
0,42759557,236,102,
0,42759862,128,27,
0,42760054,163,294,
0,42760210,67,55,
0,42760620,443,243,
0,42761156,39,20,
0,42761219,296,106,
0,42761659,110,25,
0,42762161,100,27,
0,42762426,222,140,
0,42762755,49,56,
0,42762962,194,57,
0,42763231,479,194,
0,42763304,201,64,
0,42763386,634,1129,
0,42763592,78,27,
0,42763695,98,148,
0,42764012,46,9,
0,42764185,210,161,
0,42764602,530,360,
0,42764762,336,277,
0,42765480,180,154,
0,42765557,26,3,
0,42765560,25,2,
0,42765683,198,36,
0,42766205,165,30,
0,42766500,142,84,
0,42766729,177,140,
0,42766825,161,52,
0,42767132,205,66,
0,42767507,1063,760,
0,42767584,397,232,
0,42767702,274,461,
0,42767797,217,123,
0,42767908,48,14,
0,42767940,20,8,
0,42768072,1755,646,
0,42768614,90,19,
0,42768990,39,83,
0,42769623,64,28,
0,42769822,292,239,
0,42769871,637,132,
0,42770125,368,378,
0,42770200,158,64,
0,42770397,39,5,
0,42770629,68,44,
0,42771079,20,0,
0,42771310,414,151,
0,42771403,88,33,
0,42771413,52,10,
0,42771676,537,312,
0,42772144,53,3,
0,42772170,205,173,
0,42772474,21,0,
0,42772518,72,15,
0,42772771,161,167,
0,42772827,60,20,
0,42772884,20,0,
0,42772911,39,6,
0,42773296,78,92,
0,42773436,27,1,
0,42773472,18,4,
0,42774221,519,213,
0,42774228,43,12,
0,42774254,25,8,
0,42774291,75,22,
0,42774758,77,44,
0,42775029,196,150,
0,42775091,16,4,
0,42775422,38,2,
0,42775684,129,98,
0,42776029,58,7,
0,42776668,32,14,
0,42776799,13,0,
0,42777107,42,16,
0,42777144,72,86,
