hour,id,score,comments,best_rank
0,47578741,163,152,
0,47578855,119,180,
0,47579229,278,112,
0,47579754,176,33,
0,47579818,98,21,
0,47579942,77,44,
0,47580271,28,1,
0,47580297,326,335,
0,47580910,65,18,
0,47581362,17,0,
0,47581701,470,161,
0,47581721,70,33,
0,47582043,902,634,
0,47582056,93,54,
0,47582220,1928,804,
0,47582482,644,354,
0,47582792,84,22,
0,47582852,6,0,
0,47582984,608,367,
0,47582987,184,89,
0,47582990,82,32,
0,47583045,323,109,
0,47583391,20,6,
0,47583959,77,23,
0,47584386,235,24,
0,47584540,2081,1019,
0,47584795,465,1438,
0,47585008,61,14,
0,47585192,16,8,
0,47585469,190,42,
0,47585860,32,2,
0,47585974,154,41,
0,47586176,326,225,
0,47586614,370,125,
0,47586778,1366,570,
0,47586885,222,62,
0,47587339,30,1,
0,47587597,73,65,
0,47587631,93,40,
0,47587866,578,200,
0,47587935,913,845,
0,47587953,301,484,
0,47588103,28,3,
0,47588324,64,26,
0,47588349,146,50,
0,47588476,10,0,
0,47588658,309,97,
0,47589370,54,32,
0,47589567,67,30,
0,47589732,37,0,
0,47589818,219,69,
0,47589856,202,56,
0,47590281,11,1,
0,47591367,17,3,22
0,47591707,38,15,
0,47591834,15,7,
0,47591928,496,121,
0,47592047,33,4,
0,47592068,42,11,
0,47592113,44,4,
0,47592392,34,16,
0,47592462,154,72,
0,47592614,53,13,
0,47592626,41,25,
0,47592660,13,6,
0,47592755,525,493,
0,47592939,27,16,
0,47593015,33,1,
0,47593285,315,66,
0,47593422,425,151,
0,47593473,20,3,
0,47593556,580,168,
0,47593620,9,1,
0,47593634,139,62,
0,47593861,88,35,
0,47593958,23,2,
0,47594159,11,1,
0,47594637,10,3,
0,47594804,58,19,
0,47594816,33,0,
0,47594840,31,10,
0,47594936,52,50,
0,47595068,14,5,
0,47595572,237,204,
0,47595695,66,10,3
0,47595865,234,72,
0,47596457,41,15,
0,47596739,150,45,
0,47597085,1108,403,
0,47597119,269,105,
0,47597159,180,171,
0,47597345,6,0,
0,47597366,89,59,
0,47597908,22,4,
0,47597935,394,85,
0,47598354,17,4,
0,47598413,197,60,
0,47598511,420,477,
0,47599305,116,169,
0,47599510,128,121,
0,47599956,95,74,
0,47600233,39,4,
0,47600382,254,89,
0,47600434,120,185,
0,47601194,156,55,24
0,47601310,85,120,
0,47601555,68,58,
0,47601570,11,1,
0,47601858,85,338,
0,47601859,274,347,
0,47601992,37,2,
0,47602040,42,36,
0,47602277,11,3,
0,47602519,34,4,
0,47602598,9,3,
0,47602832,686,498,
0,47602879,174,84,
0,47602986,76,29,
0,47603131,33,8,
0,47603657,1093,951,
0,47603737,223,117,
0,47603966,88,45,
0,47604155,395,571,
0,47604218,107,21,
0,47604245,171,192,
0,47604768,12,5,
0,47604887,59,55,23
0,47604897,125,75,
0,47605086,7,1,
0,47605374,86,39,
0,47605425,19,12,
0,47605494,90,14,
0,47605677,120,52,
0,47605685,22,7,
0,47606040,100,27,
0,47606244,113,28,19
0,47606349,44,1,
0,47606560,151,117,
0,47606840,626,541,
0,47606909,36,1,
0,47606954,3,0,
0,47607067,114,80,
0,47607159,6,0,
0,47607211,10,2,
0,47607255,12,0,
0,47607354,30,5,
0,47607394,40,6,
0,47607408,8,0,
0,47607468,23,3,
0,47607923,78,129,
0,47608058,235,20,
0,47608080,9,9,
0,47608130,63,16,
0,47608155,76,37,
0,47608495,264,105,
0,47608602,62,68,
0,47608604,17,24,
0,47609090,317,61,
0,47609241,56,17,
0,47609253,89,38,
0,47609294,197,180,
0,47609356,325,169,
0,47609372,12,4,
0,47609425,18,8,
0,47609492,23,5,
0,47609564,778,364,
0,47609694,368,103,
0,47609725,93,17,
0,47609882,301,180,
0,47609883,12,4,
0,47610194,5,0,
0,47610245,52,9,
0,47610336,196,216,
0,47610534,34,6,
0,47610740,14,1,
0,47610777,66,15,
0,47611455,13,0,
0,47611481,201,121,
0,47611572,11,2,
0,47611721,281,191,
0,47611809,157,66,
0,47611921,310,155,
0,47612035,27,6,
0,47612202,7,1,
0,47612277,73,4,
0,47612321,112,65,
0,47612331,4,0,
0,47612558,87,30,
0,47612601,897,430,
0,47612627,17,7,
0,47612724,564,113,
0,47613078,306,131,
0,47613156,70,26,
0,47613181,5,0,
0,47613272,17,0,
0,47613447,47,14,
0,47613668,10,3,
0,47613827,6,0,
0,47613981,1868,758,
0,47614100,218,104,
0,47614364,4,0,
0,47614527,5,0,
0,47614532,61,3,8
0,47614956,32,2,
0,47615002,583,206,
0,47615003,9,0,
0,47615058,5,0,
0,47615360,55,9,
0,47615434,321,175,
0,47615449,371,152,
0,47615490,490,357,
0,47615756,295,147,
0,47615844,39,22,
0,47615876,78,113,
0,47615968,3,0,
0,47616050,113,55,
0,47616185,5,0,
0,47616242,1238,625,
0,47616361,1760,462,
0,47616475,29,0,
0,47616622,60,13,
0,47616665,52,6,
0,47616704,237,62,
0,47617217,36,6,
